summons_key,summons_date,offense_description,law_section_number,law_description,summons_category_type,age_group,sex,race,jurisdiction_code,boro,precinct_of_occur,x_coordinate_cd,y_coordinate_cd,latitude,longitude
206880852,2019-12-30T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,BLACK,0,BRONX,46,1008497,248717,40.84932069000007,-73.91235948099995
206879236,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206891030,2019-12-30T00:00:00.000,SMOKING IN TRAIN STATION,1050.7,,,25-44,M,WHITE,1,BROOKLYN,78,991724,186291,40.67800757700008,-73.97305570499998
206876144,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876141,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206873808,2019-12-30T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,18-24,M,BLACK,0,BROOKLYN,83,1006984,190466,40.68944096200005,-73.91802531999997
206880587,2019-12-30T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,F,BLACK,0,QUEENS,113,1042531,185340,40.67520860900004,-73.78989170399994
206881064,2019-12-30T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,M,BLACK,0,NEW YORK,28,998164,233307,40.807046969000055,-73.94974056299998
207464377,2019-12-30T00:00:00.000,OTHER TLC,9999,ABC,OTHER ABC,25-44,M,ASIAN / PACIFIC ISLANDER,0,NEW YORK,28,997699,231420,40.80186839300006,-73.95142403999995
206876123,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876089,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206873223,2019-12-30T00:00:00.000,"FIREWORKS, POSSESS/USE",270,Penal Law,FIREWORKS,25-44,M,WHITE HISPANIC,0,QUEENS,104,1015469,200175,40.71606401100007,-73.88738443299998
206876084,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,90,994869,194280,40.69993233400004,-73.96170456199997
206876095,2019-12-30T00:00:00.000,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876145,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876149,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,982611,202413,40.72226170900007,-74.00591439799997
206876154,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206880137,2019-12-30T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,F,BLACK,0,QUEENS,113,1044430,188652,40.68428656700007,-73.78301604099995
206880298,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206881414,2019-12-30T00:00:00.000,SPITTING,181.03,Health Code,SPITTING,<18,M,WHITE HISPANIC,0,BRONX,52,1010676,253888,40.86350728100007,-73.90446299999998
206876085,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,90,994869,194280,40.69993233400004,-73.96170456199997
206876098,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876107,2019-12-30T00:00:00.000,OTHER VTL,9999,VTL,VTL,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876151,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876156,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,982611,202413,40.72226170900007,-74.00591439799997
206880296,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206912659,2019-12-30T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,0,NEW YORK,5,986726,201919,40.72090560400005,-73.99106906899993
206876088,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876081,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,90,994869,194280,40.69993233400004,-73.96170456199997
206876108,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876127,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206879825,2019-12-30T00:00:00.000,OPERATE MOTOR VEHICLE IN AN UNAUTHORIZED AREA,1-05(N)1,,,25-44,M,BLACK HISPANIC,0,BRONX,44,1004161,245780,40.841270330000036,-73.92804087899998
206876143,2019-12-30T00:00:00.000,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206880288,2019-12-30T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,WHITE,0,NEW YORK,6,982736,206893,40.73455824100006,-74.00546444899999
206887546,2019-12-30T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,25-44,M,BLACK,0,BRONX,50,1009694,264691,40.89316104300008,-73.90797221099997
206886532,2019-12-30T00:00:00.000,RESTRICTIONS ON THE OPERATION OF PEDICABS,20-259,,,25-44,M,WHITE,0,NEW YORK,14,987574,215502,40.75818729600008,-73.98800312899994
206879240,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206879235,2019-12-30T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,M,BLACK,0,BRONX,43,1021342,237277,40.81787660100008,-73.86599391299995
206878753,2019-12-30T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,WHITE HISPANIC,0,BROOKLYN,75,1018723,190165,40.68857685000006,-73.87569745799993
206876138,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876077,2019-12-30T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,BLACK,0,QUEENS,113,1049517,185023,40.67428977000003,-73.76470955099995
206876124,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876093,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206880879,2019-12-30T00:00:00.000,PLACE/TIME PROHIBITED,20-465(I),,,25-44,M,OTHER,0,NEW YORK,14,988191,215312,40.75766554000006,-73.98577611499996
206879464,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206879238,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206876136,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876126,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876122,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876101,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876091,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206880294,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206880290,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206879239,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206880295,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206876100,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206880293,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206880289,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206879460,2019-12-30T00:00:00.000,PUBLIC URINATION,16-118(6),,,45-64,M,BLACK,0,BROOKLYN,75,1020209,184499,40.67301906900008,-73.87036942699996
206876139,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876132,2019-12-30T00:00:00.000,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876131,2019-12-30T00:00:00.000,OTHER NYS TRANSPORTATION,999,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876125,2019-12-30T00:00:00.000,UNLICENSED OPERATOR,509,VTL,VTL,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206880132,2019-12-30T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,WHITE HISPANIC,0,BRONX,40,1008068,236071,40.81461223200006,-73.91395501999993
206876103,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876086,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876080,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,90,994869,194280,40.69993233400004,-73.96170456199997
206880287,2019-12-30T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,65+,M,WHITE,0,BROOKLYN,61,999443,156220,40.59545921400007,-73.94529438399996
206876068,2019-12-30T00:00:00.000,OTHER TLC,9999,ABC,OTHER ABC,25-44,M,ASIAN / PACIFIC ISLANDER,0,NEW YORK,28,997699,231420,40.80186839300006,-73.95142403999995
206879484,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206880297,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206876106,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206884175,2019-12-30T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,18-24,F,BLACK,0,BRONX,47,1020871,258191,40.87528128600008,-73.86758134099993
206880876,2019-12-30T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,<18,F,BLACK,0,STATEN ISLAND,120,960128,171541,40.637492364000025,-74.08691481899997
206876082,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,90,994869,194280,40.69993233400004,-73.96170456199997
206876129,2019-12-30T00:00:00.000,OTHER NYS TRANSPORTATION,999,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206881412,2019-12-30T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,M,BLACK,0,BROOKLYN,71,1001010,179064,40.65815836400003,-73.93959520299995
206880130,2019-12-30T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,BLACK,0,BROOKLYN,73,1007783,185486,40.67576991200008,-73.91516161399994
206880291,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206884179,2019-12-30T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,BLACK,0,BRONX,47,1020871,258191,40.87528128600008,-73.86758134099993
206887060,2019-12-30T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,48,1016031,249137,40.85044956300004,-73.88512550399997
206876152,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876146,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206880874,2019-12-30T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,F,BLACK,0,BRONX,46,1008497,248717,40.84932069000007,-73.91235948099995
206879462,2019-12-30T00:00:00.000,LIQUOR LICENSE NOT POSTED IN A CONSPICUOUS PLACE,114-6,,,65+,M,WHITE HISPANIC,0,BROOKLYN,75,1020848,184622,40.67335405600004,-73.86806516999997
206876148,2019-12-30T00:00:00.000,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,NEW YORK,1,982611,202413,40.72226170900007,-74.00591439799997
206879483,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,25,1006074,229358,40.79619205100005,-73.92118048899994
206876157,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,982611,202413,40.72226170900007,-74.00591439799997
206876137,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,983133,203600,40.725519819000056,-74.00403139799994
206876150,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,1,982611,202413,40.72226170900007,-74.00591439799997
206876134,2019-12-30T00:00:00.000,HIGHWAY USE TAX (NYS),1815,Tax Law,VTL,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876133,2019-12-30T00:00:00.000,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,NEW YORK,10,984150,215436,40.758006766000044,-74.00036240899993
206876104,2019-12-30T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206876096,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206873415,2019-12-30T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,18-24,M,BLACK HISPANIC,0,BRONX,48,1011526,247828,40.84687181100002,-73.90141463699997
206876099,2019-12-30T00:00:00.000,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,5,985420,200180,40.71613273500003,-73.99578087599998
206871254,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,QUEENS,113,1044276,187764,40.68185026100008,-73.78357921199995
206873224,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,BRONX,44,1008527,244668,40.83820729100006,-73.91226570199996
206881977,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,NEW YORK,23,999947,225342,40.78518221900004,-73.94331853299997
206873120,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BRONX,44,1008404,244727,40.83836956700002,-73.91271000499995
206867288,2019-12-29T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,M,WHITE HISPANIC,0,BRONX,41,1014884,238560,40.82142282800004,-73.88931976299993
206871688,2019-12-29T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,18-24,M,WHITE HISPANIC,0,BRONX,52,1013525,255672,40.86839482800008,-73.89415516899999
206868775,2019-12-29T00:00:00.000,UNLICENSED SALE OF ALCOHOL,100-1,ABC,ABC,25-44,M,BLACK HISPANIC,0,BRONX,44,1006251,245146,40.839525225000045,-73.92048946899996
206872343,2019-12-29T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,BLACK HISPANIC,0,BRONX,52,1010676,253888,40.86350728100007,-73.90446299999998
206871064,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,0,BRONX,42,1011500,242254,40.83157288900002,-73.90153125799998
206869314,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,WHITE HISPANIC,0,STATEN ISLAND,121,939602,167591,40.62657078000007,-74.16084527699996
206884173,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,NEW YORK,34,1006865,253369,40.862093368000046,-73.91824272799995
206873122,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,44,1007972,244067,40.836559230000034,-73.91427356599996
206869312,2019-12-29T00:00:00.000,FIRE (WITHOUT PERMIT),1-05M (1),,,18-24,M,BLACK,0,BROOKLYN,78,992175,185017,40.674510342000076,-73.97143122999995
206868572,2019-12-29T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,25-44,M,BLACK,0,BROOKLYN,83,1006212,193132,40.69676046300003,-73.92080036899995
206911787,2019-12-29T00:00:00.000,OBSTRUCTED VIEW OF PREMISE,106-9,ABC,ABC,25-44,M,BLACK HISPANIC,0,NEW YORK,34,1007161,255925,40.869108048000044,-73.91716387799994
206873227,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,1,NEW YORK,1,982806,201821,40.72063684600005,-74.00521077799993
206869611,2019-12-29T00:00:00.000,NO NAME OR ADDRESS DISPLAYED,10-127,Administrative Code,VENDING,18-24,M,WHITE,0,BROOKLYN,68,984439,166855,40.624663129000055,-73.99932059099996
206873226,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,2,BROOKLYN,88,990145,192122,40.69401353300003,-73.97874331499997
206872170,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,18-24,M,BLACK,0,QUEENS,105,1054515,200150,40.71577145100008,-73.74653373099994
206872350,2019-12-29T00:00:00.000,SPITTING IN PUBLIC,181.03,Health Code,SPITTING,18-24,M,BLACK HISPANIC,0,BRONX,52,1010676,253888,40.86350728100007,-73.90446299999998
206866843,2019-12-29T00:00:00.000,KNIVES; DISPLAYED OUTSIDE CLOTHING/CARRY IN THE OPEN WITHOUT A LAWFUL PURPOSE,10-133(C),,,25-44,M,BLACK,0,BROOKLYN,77,1003427,183920,40.67148210100004,-73.93087006499997
206867139,2019-12-29T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,50,1010866,260043,40.88040029100006,-73.90375163999995
206884162,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK HISPANIC,0,NEW YORK,34,1007229,253614,40.862764879000046,-73.916925941
206872983,2019-12-29T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,BLACK,0,BROOKLYN,79,999742,186382,40.678246952000045,-73.94414849999998
206872805,2019-12-29T00:00:00.000,"LICENSE, OPERATE WITH SUSPENDED/REVOKED/NONE",19-506(D),,,25-44,M,BLACK,0,BROOKLYN,75,1012687,186366,40.678170917000045,-73.89747829499998
206872357,2019-12-29T00:00:00.000,UNREASONABLE NOISE; FROM CAR MUFFLER/EXHAUST (HEARD FROM 150 FT AWAY),24-236(A),,,18-24,M,BLACK,0,QUEENS,113,1043455,188953,40.685119316000055,-73.78652884899996
206872988,2019-12-29T00:00:00.000,UNREASONABLE NOISE; FROM CAR MUFFLER/EXHAUST (HEARD FROM 150 FT AWAY),24-236(A),,,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,113,1047165,189216,40.68581559500007,-73.77314948299994
206867138,2019-12-29T00:00:00.000,UNREASONABLE NOISE FROM A LICENSED PREMISE,24-220(A),,,25-44,M,WHITE HISPANIC,0,QUEENS,103,1046496,197769,40.70929624600007,-73.77548263799997
206894678,2019-12-29T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,106,1031898,186190,40.677605279000026,-73.82821877999999
206870430,2019-12-29T00:00:00.000,"STREET, OBSTRUCTED WITH OTHER THAN VEHICLE",16-122(B),,,25-44,F,BLACK,0,BRONX,46,1013997,253290,40.86185538700005,-73.89245918699999
206872793,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,F,BLACK,0,QUEENS,105,1056368,200719,40.71731830200008,-73.73984332499998
206866842,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,BLACK,0,BROOKLYN,77,1003427,183920,40.67148210100004,-73.93087006499997
206873121,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,44,1008787,243961,40.83626606400002,-73.91132866299995
206911785,2019-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK HISPANIC,0,NEW YORK,34,1007161,255925,40.869108048000044,-73.91716387799994
