arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
206890976,2019-12-31T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,103,0,25-44,M,BLACK,1042592,197006,40.70722860100005,-73.78957076199998
206889583,2019-12-31T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,90,0,25-44,M,BLACK,1004926,198691,40.71202170600003,-73.92542097299997
206890437,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,106,0,25-44,M,WHITE,1031898,186190,40.677605279000026,-73.82821877999999
206886055,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,M,5,0,25-44,M,BLACK HISPANIC,984984,200116,40.71595711700007,-73.997353676
206886639,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,M,5,0,25-44,M,BLACK HISPANIC,984984,200116,40.71595711700007,-73.997353676
206888085,2019-12-31T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510D,F,S,120,0,25-44,M,WHITE,962822,174282,40.645022746000045,-74.077216847
206890428,2019-12-31T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,K,67,0,25-44,M,BLACK,1004990,173542,40.642993250000075,-73.92526750799993
206888083,2019-12-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,6,0,25-44,M,BLACK,986101,206439,40.73331205800008,-73.99332256699995
206884274,2019-12-31T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,73,0,18-24,M,BLACK,1006186,184377,40.67273005800007,-73.92092263299998
206886634,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,45,0,45-64,M,WHITE HISPANIC,1028412,240992,40.82804069500003,-73.84042672199998
206890916,2019-12-31T00:00:00.000,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 145004A,M,K,70,0,25-44,M,BLACK,991591,169049,40.63068215900006,-73.97355396999995
206889866,2019-12-31T00:00:00.000,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,M,18,1,18-24,M,WHITE,988451,217993,40.76502407900006,-73.98483594999993
206890925,2019-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,Q,107,0,45-64,M,BLACK,1042215,203188,40.72419914300008,-73.79087730899995
206887262,2019-12-31T00:00:00.000,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,Q,105,0,45-64,M,BLACK,1057767,203993,40.726293088000034,-73.73476084899994
206889594,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,121,0,18-24,M,AMERICAN INDIAN/ALASKAN NATIVE,938676,153149,40.58692579000007,-74.16408371599994
206890915,2019-12-31T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,47,0,25-44,M,WHITE HISPANIC,1023532,257388,40.873065859000064,-73.85796399299994
206885156,2019-12-31T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,Q,109,0,25-44,M,BLACK,1032084,216954,40.762043893000055,-73.82732958099997
206885154,2019-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL1220B01,M,Q,113,3,65+,M,BLACK,1046315,187088,40.67998073800004,-73.77623390699993
206889271,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,70,0,25-44,F,BLACK,999240,169262,40.631257160000075,-73.94599639799998
206890914,2019-12-31T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,52,0,18-24,M,BLACK HISPANIC,1012627,255339,40.86748377700008,-73.89740337199999
206889592,2019-12-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,25-44,M,BLACK,1031923,190475,40.689366473000064,-73.82809833199997
206889586,2019-12-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,90,0,25-44,M,WHITE HISPANIC,999566,198522,40.71156874200005,-73.94475542699998
206885149,2019-12-31T00:00:00.000,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 12005A3,F,B,41,72,25-44,M,WHITE HISPANIC,1017934,232221,40.804012949000025,-73.87833183299993
206882631,2019-12-31T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650107,M,B,40,2,25-44,M,BLACK,1009013,236135,40.814785296000025,-73.91054081799997
206889591,2019-12-31T00:00:00.000,175,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 13052A1,M,M,14,0,65+,M,ASIAN / PACIFIC ISLANDER,985679,213954,40.75393893800003,-73.99484365499995
206891073,2019-12-31T00:00:00.000,112,MENACING 1ST DEGREE (VICT NOT,126,MISCELLANEOUS PENAL LAW,PL 1201800,F,B,52,0,25-44,F,BLACK,1017852,260301,40.88108458800008,-73.87848732899994
206890970,2019-12-31T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,28,0,25-44,M,BLACK HISPANIC,997826,232747,40.805510450000035,-73.95096263599999
206890964,2019-12-31T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,52,0,18-24,F,WHITE HISPANIC,1017852,260301,40.88108458800008,-73.87848732899994
206886053,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601504,F,M,5,0,25-44,M,BLACK HISPANIC,984984,200116,40.71595711700007,-73.997353676
206882638,2019-12-31T00:00:00.000,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650502,M,Q,113,0,45-64,M,BLACK,1044788,186622,40.678712252000025,-73.78174347599996
206887255,2019-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,47,0,25-44,M,BLACK,1026261,260959,40.882854569000074,-73.84807398699996
206886059,2019-12-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,103,2,25-44,M,BLACK,1041521,192400,40.69459323800004,-73.79347284999993
206890434,2019-12-31T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,30,0,25-44,M,BLACK,999863,240086,40.82565058500006,-73.94358757799995
206890432,2019-12-31T00:00:00.000,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,M,34,0,25-44,M,BLACK,1002162,249364,40.851111636000034,-73.93525591199995
206886056,2019-12-31T00:00:00.000,175,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 13052A1,M,M,25,0,25-44,M,BLACK,1000555,230994,40.800694331000045,-73.94110928599997
206884271,2019-12-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,18-24,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994
206890199,2019-12-31T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,75,0,45-64,M,BLACK,1016798,184321,40.67254369600005,-73.88266690899997
