,date,agency,final_incident_type,of_incidents_calculated,call_to_first_pickup,call_to_pd_calltaker_handoff,call_to_ems_pickup,call_to_agency_job_creation,call_to_agency_dispatch,call_to_agency_arrival,call_to_first_arrival_multi,median_pickup,median_calltaker_handoff,median_ems_pickup,median_ems_job_creation,median_dispatch,median_travel,median_cumulative_first,average_travel,average_dispatch,average_ems_processing,average_ems_pickup,average_calltaker_processing,average_pickup,call_to_fdny_pickup,call_to_fdny_job_creation,median_fdny_pickup,median_fdny_job_creation,average_fd_pickup,average_fd_processing
253,2019-03-25,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,360,3.38333333333333,158.211111111111,,,247.980555555556,2116.89166666667,894.038888888889,3.0,135.0,,,52.0,1175.5,416.0,31.1485185185185,1.49615740740741,,,2.58046296296296,0.056388888888889,,,,,,
254,2019-03-25,NYPD (Non-CIP),Other Crimes (In Progress),3075,3.5609756097561,146.358048780488,,,353.333983739837,924.772682926829,914.674796747967,3.0,118.0,,,85.0,296.0,575.0,9.5239783197832,3.44959891598916,,,2.3799512195122,0.059349593495935,,,,,,
255,2019-03-25,NYPD (Non-CIP),Past Crime,3103,3.51111827263938,204.52465356107,,,827.907508862391,3766.07251047374,3699.36158556236,3.0,172.0,,,247.0,1713.0,2381.0,48.9694166935224,10.389714255022,,,3.35022558814051,0.058518637877323,,,,,,
256,2019-03-25,NYPD (Non-CIP),Police Officer/Security Holding Suspect,186,3.39247311827957,105.220430107527,,,523.962365591398,1452.0376344086,1448.33333333333,3.0,81.0,,,122.0,655.5,1042.0,15.4679211469534,6.97903225806452,,,1.69713261648746,0.056541218637993,,,,,,
257,2019-03-25,NYPD (Non-CIP),Possible Crimes,7802,3.47808254293771,144.591771340682,,,696.463086388106,2868.47103306844,2798.95744680851,3.0,115.0,,,203.0,1064.0,1609.5,36.2001324446723,9.1978552507904,,,2.35189481329574,0.057968042382295,,,,,,
258,2019-03-25,NYPD (Non-CIP),Vehicle Accident,3384,3.51654846335697,171.142139479905,,,818.791075650118,3681.18617021277,3618.37972813239,3.0,146.0,,,280.0,1876.5,2577.0,47.7065849093775,10.7941489361702,,,2.79375985027581,0.05860914105595,,,,,,
259,2019-03-18,EMS,1. Life Threating Med Emergencies,9807,3.18751911899664,70.1258284898542,77.1516837463037,122.413206128275,160.851228714184,555.751707963699,484.730090751504,3.0,78.0,13.0,38.0,81.5,356.5,440.0,6.58167465415859,1.44854015839027,0.724632065531423,0.144456340709017,1.11697596954556,0.053125318649944,,,,,,
260,2019-03-18,EMS,2. Non-Life Threatening Med Emergencies,13884,3.19403630077787,82.6466436185537,92.8043926462115,115.531511091904,215.91205704408,824.763900893114,709.395779314319,3.0,87.75,13.0,40.5,87.0,513.5,583.0,10.1475307308172,2.14202199174109,0.364675165658312,0.20220517622203,1.32553178718909,0.053233938346298,,,,,,
261,2019-03-18,FDNY,1. Structural Fires,263,3.17110266159696,29.3003802281369,,,94.6539923954373,285.950570342205,283.463878326996,3.0,16.0,,,7.0,188.0,275.0,3.1882762991128,0.137515842839037,,,0.435487959442332,0.052851711026616,30.2702702702703,82.8610038610039,5.0,48.0,0.08989703989704,0.876512226512227
262,2019-03-18,FDNY,2. Non-Structural Fires,187,3.06417112299465,33.0641711229947,,,95.7379679144385,366.27807486631,353.385026737968,3.0,19.0,,,7.0,252.0,329.0,4.50900178253119,0.140374331550802,,,0.5,0.051069518716578,34.4594594594595,84.2972972972973,5.0,43.9999999,0.083333333333333,0.830630630630631
263,2019-03-18,FDNY,3. Medical Emergencies,3556,3.16957255343082,226.601237345332,74.9112064116985,221.599239548181,254.265748031496,548.838301462317,453.470472440945,3.0,121.0,5.0,52.0,6.0,274.0,407.0,4.90954255718035,0.461075178102737,1.79138545181852,0.087176602924634,3.7224034495688,0.052826209223847,,,,,,
264,2019-03-18,FDNY,4. Non-Medical Emergencies,2438,3.19729286300246,141.355619360131,,,208.694421657096,520.334700574241,474.549630844955,3.0,28.0,,,7.0,277.0,392.0,5.19400464861909,0.227255947497949,,,2.30263877495215,0.053288214383374,53.1676786548342,109.148528724895,5.0,44.9999999,0.086205822824225,0.933014167834345
265,2019-03-18,NYPD,1. Critical,980,3.20408163265306,114.033673469388,,,192.612244897959,381.788775510204,360.758163265306,3.0,89.0,,,53.0,131.0,310.0,3.15294217687075,1.30964285714286,,,1.84715986394558,0.053401360544218,,,,,,
266,2019-03-18,NYPD,2. Serious,2139,3.16175783076204,113.508181393174,,,216.829359513791,523.446002805049,507.536699392239,3.0,89.0,,,63.0,189.0,382.0,5.11027738818763,1.72201963534362,,,1.83910705937354,0.052695963846034,,,,,,
267,2019-03-18,NYPD,3. Non-Critical,589,3.13752122241087,159.53480475382,,,398.548387096774,1119.47028862479,1116.00509337861,3.0,129.0,,,106.0,333.0,694.0,12.0153650254669,3.9835597057159,,,2.60662139219015,0.052292020373514,,,,,,
268,2019-03-18,NYPD (Non-CIP),Alarms,2677,3.24168845722824,120.730668658947,,,642.010459469555,2645.21516623086,2645.21516623086,3.0,103.0,,,235.0,1052.0,1636.0,33.3867451126883,8.68799651351015,,,1.95814967002864,0.054028140953804,,,,,,
269,2019-03-18,NYPD (Non-CIP),Disorderly Person/Group/Noise,1552,3.14819587628866,154.732603092784,,,631.702319587629,2200.34342783505,2189.20425257732,3.0,136.0,,,196.0,710.5,1234.0,26.1440184707904,7.94949527491409,,,2.52640678694158,0.052469931271478,,,,,,
270,2019-03-18,NYPD (Non-CIP),Dispute,5016,3.13975279106858,164.566387559809,,,729.711722488038,2668.75757575758,2654.51694577352,3.0,140.0,,,189.0,840.5,1453.5,32.3174308878256,9.41908891547049,,,2.69044391281233,0.052329213184476,,,,,,
271,2019-03-18,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,305,3.03934426229508,149.629508196721,,,239.072131147541,2255.16393442623,904.275409836066,3.0,127.0,,,53.0,1273.0,409.0,33.6015300546448,1.49071038251366,,,2.4431693989071,0.050655737704918,,,,,,
272,2019-03-18,NYPD (Non-CIP),Other Crimes (In Progress),2743,3.20160408312067,149.760116660591,,,365.388625592417,961.763033175355,957.727670433832,3.0,122.0,,,89.0,304.0,592.0,9.93957345971564,3.59380848219711,,,2.44264187629117,0.053360068052011,,,,,,
273,2019-03-18,NYPD (Non-CIP),Past Crime,3120,3.22692307692308,205.671153846154,,,828.621474358974,3781.95224358974,3700.75897435897,3.0,175.0,,,257.5,1651.5,2335.5,49.2221794871795,10.3825053418803,,,3.37407051282051,0.053782051282051,,,,,,
274,2019-03-18,NYPD (Non-CIP),Police Officer/Security Holding Suspect,186,3.54301075268817,100.134408602151,,,505.295698924731,1668.90860215054,1628.39247311828,3.0,81.0,,,110.5,641.5,946.0,19.3935483870968,6.75268817204301,,,1.60985663082437,0.059050179211469,,,,,,
275,2019-03-18,NYPD (Non-CIP),Possible Crimes,7803,3.2076124567474,147.036524413687,,,685.888376265539,2876.9651416122,2784.54491862104,3.0,114.0,,,211.0,1104.0,1628.0,36.517946089111,8.98086419753086,,,2.39714853261566,0.053460207612457,,,,,,
276,2019-03-18,NYPD (Non-CIP),Vehicle Accident,3383,3.20514336387821,171.812001182383,,,808.259828554537,3701.26810523204,3636.79485663612,3.0,147.0,,,277.0,1828.0,2479.0,48.2168046112918,10.6074637895359,,,2.80853778697409,0.053419056064637,,,,,,
277,2019-03-11,EMS,1. Life Threating Med Emergencies,10032,3.28937400318979,68.9400917065391,75.8986908559276,115.78597031167,159.689393939394,565.675737639553,488.667763157895,3.0,80.0,13.5,36.5,80.5,365.0,451.5,6.76643906166932,1.4426850744285,0.629598617756512,0.142891081871345,1.09554591972355,0.054822900053163,,,,,,
278,2019-03-11,EMS,2. Non-Life Threatening Med Emergencies,14035,3.28336302101888,81.6297826861418,91.703371036694,94.6375222657642,226.35133594585,864.104809405059,738.736515853224,3.0,88.0,13.0,39.0,86.5,521.75,594.5,10.6292245576535,2.34578316114476,0.049014368839805,0.200412065075407,1.30736967106044,0.054722717016981,,,,,,
279,2019-03-11,FDNY,1. Structural Fires,255,3.21176470588235,31.2509803921569,,,94.6588235294118,289.054901960784,286.839215686275,3.0,17.0,,,6.0,187.0,277.0,3.23993464052288,0.140065359477124,,,0.467320261437908,0.053529411764706,35.0358565737052,85.796812749004,5.0,44.9999999,0.085325365205843,0.84601593625498
280,2019-03-11,FDNY,2. Non-Structural Fires,162,3.08641975308642,32.1851851851852,,,96.4938271604938,359.438271604938,356.222222222222,3.0,18.0,,,7.0,237.0,327.0,4.38240740740741,0.151851851851852,,,0.484979423868313,0.051440329218107,35.9813664596273,86.5217391304348,5.0,42.9999999,0.083333333333333,0.842339544513458
281,2019-03-11,FDNY,3. Medical Emergencies,3780,3.30396825396825,231.31455026455,75.3551642416225,226.167813051146,256.478835978836,549.662698412698,468.571428571429,3.0,120.0,5.0,52.0,6.0,271.0,410.0,4.88639770723104,0.419404761904762,1.94264991181658,0.096049382716049,3.80017636684303,0.055066137566138,,,,,,
282,2019-03-11,FDNY,4. Non-Medical Emergencies,2521,3.34748115827053,153.591035303451,,,218.52677508925,528.589051963507,494.775485918286,3.0,28.0,,,7.0,277.0,392.0,5.16770461457094,0.18739918021949,,,2.50405923575301,0.055791352637842,50.0770944741533,105.005793226381,5.0,45.9999999,0.089846999405823,0.915478312537136
283,2019-03-11,NYPD,1. Critical,953,3.39769150052466,116.849947534103,,,208.479538300105,398.389296956978,382.98111227702,3.0,89.0,,,55.0,136.0,313.0,3.16516264428122,1.52715984610003,,,1.89087093389297,0.056628191675411,,,,,,
284,2019-03-11,NYPD,2. Serious,2058,3.27599611273081,118.45869776482,,,230.189018464529,514.500485908649,497.61175898931,3.0,91.0,,,62.5,188.0,383.5,4.73852445740201,1.86217201166181,,,1.91971169420149,0.05459993521218,,,,,,
285,2019-03-11,NYPD,3. Non-Critical,620,3.26451612903226,155.746774193548,,,411.501612903226,1222.9564516129,1207.74677419355,3.0,132.0,,,100.0,358.5,704.5,13.524247311828,4.26258064516129,,,2.54137096774194,0.054408602150538,,,,,,
286,2019-03-11,NYPD (Non-CIP),Alarms,2526,3.38638163103721,124.684877276326,,,674.013064133017,2883.32897862233,2882.77078384798,3.0,107.0,,,265.0,1129.0,1806.5,36.8219319081552,9.15546978094484,,,2.02164159408815,0.05643969385062,,,,,,
287,2019-03-11,NYPD (Non-CIP),Disorderly Person/Group/Noise,1645,3.2693009118541,160.77811550152,,,661.201823708207,2178.38176291793,2151.36291793313,3.0,138.0,,,188.0,713.0,1264.0,25.2863323201621,8.34039513677812,,,2.62514690982776,0.054488348530902,,,,,,
288,2019-03-11,NYPD (Non-CIP),Dispute,5173,3.22849410400155,170.050647593273,,,722.753721244926,2550.32089696501,2536.93466073845,3.0,144.0,,,192.0,870.0,1489.0,30.4594529286681,9.21171789419421,,,2.78036922482119,0.053808235066692,,,,,,
289,2019-03-11,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,345,3.4,156.895652173913,,,257.672463768116,2160.59420289855,882.228985507246,3.0,135.0,,,57.0,1236.0,401.0,31.7153623188406,1.67961352657005,,,2.55826086956522,0.056666666666667,,,,,,
290,2019-03-11,NYPD (Non-CIP),Other Crimes (In Progress),3026,3.34798413747521,152.484467944481,,,365.539656311963,949.970257766028,944.684071381362,3.0,124.0,,,94.0,316.5,614.0,9.74051002423441,3.5509198061247,,,2.4856080634501,0.055799735624587,,,,,,
291,2019-03-11,NYPD (Non-CIP),Past Crime,3087,3.33851635892452,209.977324263039,,,842.422092646582,3731.20246193716,3675.04470359572,3.0,182.0,,,245.0,1695.0,2348.0,48.1463394881762,10.5407461397257,,,3.44398013173523,0.055641939315409,,,,,,
292,2019-03-11,NYPD (Non-CIP),Police Officer/Security Holding Suspect,195,3.0974358974359,101.307692307692,,,425.046153846154,1486.57948717949,1463.4,3.0,80.0,,,133.0,580.0,994.0,17.6922222222222,5.39564102564103,,,1.63683760683761,0.051623931623932,,,,,,
293,2019-03-11,NYPD (Non-CIP),Possible Crimes,7752,3.25928792569659,147.905572755418,,,734.020252837977,3091.15067079463,2997.98077915377,3.0,114.0,,,225.0,1175.5,1750.5,39.2855069659443,9.76857800137599,,,2.41047471620227,0.054321465428277,,,,,,
294,2019-03-11,NYPD (Non-CIP),Vehicle Accident,3432,3.31818181818182,175.532634032634,,,859.98951048951,3769.19230769231,3689.8074009324,3.0,152.0,,,294.0,1837.0,2568.5,48.4867132867133,11.4076146076146,,,2.87024087024087,0.05530303030303,,,,,,
295,2019-03-04,EMS,1. Life Threating Med Emergencies,9643,3.21974489266826,69.2559369490822,75.825557831242,114.234317207646,155.300321476719,561.064191641605,489.190293477134,3.0,80.5,13.0,35.5,79.0,362.5,450.0,6.76273116941477,1.38818832313595,0.622397939783608,0.136382177054167,1.10203947595838,0.053662414877804,,,,,,
296,2019-03-04,EMS,2. Non-Life Threatening Med Emergencies,13320,3.20818318318318,82.1094594594595,91.5751657907908,103.259888013013,205.212687687688,824.651051051051,706.788288288288,3.0,87.0,12.5,38.0,84.0,509.0,573.5,10.3239727227227,2.00586711711712,0.188254504504505,0.190235235235235,1.31629754754755,0.05346971971972,,,,,,
297,2019-03-04,FDNY,1. Structural Fires,266,3.2781954887218,32.9511278195489,,,97.2368421052632,290.751879699248,288.578947368421,3.0,17.0,,,7.0,190.0,275.0,3.22525062656642,0.141416040100251,,,0.494548872180451,0.054636591478697,33.7384615384615,84.8076923076923,5.0,45.9999999,0.100320512820513,0.851153846153846
298,2019-03-04,FDNY,2. Non-Structural Fires,329,3.19756838905775,294.227963525836,,,400.936170212766,659.170212765957,625.565349544073,3.0,19.0,,,9.0,245.0,341.0,4.30390070921986,0.198074974670719,,,4.85050658561297,0.053292806484296,35.7546012269939,126.361963190184,5.0,42.0,0.084815950920245,1.5101226993865
299,2019-03-04,FDNY,3. Medical Emergencies,3525,3.20283687943262,231.310921985816,75.7791666666667,226.243888888889,254.768794326241,555.58695035461,462.913475177305,3.0,124.0,5.0,53.0,6.0,278.0,414.0,5.01363593380615,0.390964539007092,1.87750827423168,0.085465721040189,3.80180141843972,0.05338061465721,,,,,,
300,2019-03-04,FDNY,4. Non-Medical Emergencies,2714,3.26492262343405,101.450994841562,,,168.436993367723,482.83861459101,451.759764185704,3.0,25.0,,,7.0,277.0,391.0,5.24002702038811,0.17054163596168,,,1.6364345369688,0.054415377057234,48.2697899838449,105.374798061389,5.0,45.9999999,0.085063274098008,0.95175013462574
301,2019-03-04,NYPD,1. Critical,822,3.16423357664234,117.8199513382,,,202.283454987835,389.789537712895,381.345498783455,3.0,91.5,,,52.0,128.0,321.0,3.12510137875101,1.40772506082725,,,1.91092862935929,0.052737226277372,,,,,,
302,2019-03-04,NYPD,2. Serious,1893,3.21605916534601,113.633914421553,,,217.624933967248,504.496566296883,484.62704701532,3.0,89.0,,,62.0,175.0,378.0,4.78119387216059,1.73318365909491,,,1.84029758760345,0.0536009860891,,,,,,
303,2019-03-04,NYPD,3. Non-Critical,546,3.13186813186813,169.452380952381,,,392.606227106227,1084.8021978022,1075.32417582418,3.0,140.5,,,102.0,362.5,661.5,11.5365995115995,3.71923076923077,,,2.77200854700855,0.052197802197802,,,,,,
304,2019-03-04,NYPD (Non-CIP),Alarms,2733,3.27991218441273,124.654226125137,,,579.650933040615,2459.0519575558,2458.04793267472,3.0,108.0,,,224.0,949.0,1494.0,31.3233504085864,7.58327844859129,,,2.02290523234541,0.054665203073546,,,,,,
305,2019-03-04,NYPD (Non-CIP),Disorderly Person/Group/Noise,1544,3.17227979274611,160.64896373057,,,572.538212435233,1863.42616580311,1843.25259067358,3.0,139.0,,,170.0,666.5,1176.0,21.5147992227979,6.86482081174439,,,2.62461139896373,0.052871329879102,,,,,,
306,2019-03-04,NYPD (Non-CIP),Dispute,4948,3.19523039611964,171.309620048504,,,652.784357316087,2326.56103476152,2314.86641067098,3.0,145.0,,,184.0,773.0,1341.5,27.8962779574239,8.02457895445971,,,2.80190649420641,0.053253839935327,,,,,,
307,2019-03-04,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,336,3.17857142857143,151.03869047619,,,226.125,2105.75,716.869047619048,3.0,131.0,,,50.0,1174.5,383.5,31.3270833333333,1.25143849206349,,,2.46433531746032,0.05297619047619,,,,,,
308,2019-03-04,NYPD (Non-CIP),Other Crimes (In Progress),2651,3.19200301772916,152.764239909468,,,337.993210109393,885.542436816296,882.333459072048,3.0,128.0,,,90.0,298.0,595.0,9.12582044511505,3.08714950333208,,,2.49287061486232,0.053200050295486,,,,,,
309,2019-03-04,NYPD (Non-CIP),Past Crime,2777,3.23010442924019,207.54375225063,,,771.186892329852,3470.55887648542,3415.39935181851,3.0,180.0,,,221.0,1452.0,2126.0,44.9895330692594,9.3940523346537,,,3.40522746368983,0.05383507382067,,,,,,
310,2019-03-04,NYPD (Non-CIP),Police Officer/Security Holding Suspect,167,3.41916167664671,91.4670658682635,,,396.185628742515,1401.5748502994,1396.9880239521,3.0,79.0,,,108.0,740.0,1018.0,16.7564870259481,5.07864271457086,,,1.46746506986028,0.056986027944112,,,,,,
311,2019-03-04,NYPD (Non-CIP),Possible Crimes,7360,3.20407608695652,149.153532608696,,,625.994157608696,2756.496875,2670.36304347826,3.0,117.0,,,188.0,1121.0,1607.5,35.5083786231884,7.94734375,,,2.43157608695652,0.053401268115942,,,,,,
312,2019-03-04,NYPD (Non-CIP),Vehicle Accident,3425,3.22248175182482,176.725255474453,,,733.710364963504,3453.42248175182,3379.44262773723,3.0,153.0,,,260.0,1725.0,2371.0,45.3285352798054,9.28308515815085,,,2.89171289537713,0.05370802919708,,,,,,
313,2019-02-25,EMS,1. Life Threating Med Emergencies,9707,3.19223240960132,69.5687648089008,76.6833663850829,117.671482778751,153.31173380035,554.491603997115,486.007108272381,3.0,79.0,15.0,36.5,78.5,356.75,442.75,6.68633116994609,1.3391796298204,0.657556402596065,0.145769376051647,1.10777617526871,0.053203873493355,,,,,,
314,2019-02-25,EMS,2. Non-Life Threatening Med Emergencies,13449,3.2089374674697,86.5224180236449,97.1698964607034,118.516152068307,191.03777232508,800.819763551193,695.170495947654,3.0,88.5,14.0,38.5,83.5,506.75,577.0,10.1630331871019,1.6826443106055,0.337623615138672,0.211915384043423,1.39002032369197,0.053482291124495,,,,,,
315,2019-02-25,FDNY,1. Structural Fires,264,3.25,28.4318181818182,,,93.1439393939394,286.234848484848,266.768939393939,3.0,17.0,,,7.0,192.0,273.5,3.21818181818182,0.144191919191919,,,0.41969696969697,0.054166666666667,34.2424242424242,84.4924242424242,5.0,45.9999999,0.096843434343434,0.8375
316,2019-02-25,FDNY,2. Non-Structural Fires,501,3.03592814371257,34.0978043912176,,,151.522954091816,412.958083832335,391.085828343313,3.0,20.0,,,10.0,247.0,344.0,4.35725216234198,0.21377245508982,,,0.517697937458417,0.05059880239521,37.0328542094456,139.562628336756,5.0,42.9999999,0.084599589322382,1.7088295687885
317,2019-02-25,FDNY,3. Medical Emergencies,3396,3.14988221436985,208.240577149588,75.5423046721634,203.354405918728,233.172555948174,534.743521790342,455.131625441696,3.0,121.0,5.0,51.0,6.0,278.0,414.0,5.02618276403612,0.415532979976443,1.68451118963486,0.094763447192776,3.4181782489203,0.052498036906164,,,,,,
318,2019-02-25,FDNY,4. Non-Medical Emergencies,2687,3.20952735392631,121.366207666543,,,186.382954968366,505.408262002233,468.453293636025,3.0,28.0,,,7.0,284.0,400.0,5.31497953107555,0.197394864160774,,,1.96927800521027,0.053492122565439,50.2192242833052,105.381112984823,5.0,45.9999999,0.086544406970208,0.919364811691962
319,2019-02-25,NYPD,1. Critical,842,3.13064133016627,119.944180522565,,,203.687648456057,384.920427553444,369.222090261283,3.0,89.0,,,51.5,124.0,307.0,3.02054631828979,1.39572446555819,,,1.94689231987332,0.052177355502771,,,,,,
320,2019-02-25,NYPD,2. Serious,1984,3.23689516129032,115.077116935484,,,216.293346774194,479.22127016129,464.100806451613,3.0,90.0,,,63.0,174.0,367.5,4.38213205645161,1.68693716397849,,,1.86400369623656,0.053948252688172,,,,,,
321,2019-02-25,NYPD,3. Non-Critical,554,3.37003610108303,168.702166064982,,,388.754512635379,1007.19314079422,1001.22924187726,3.0,137.0,,,95.0,333.0,663.0,10.3073104693141,3.66753910950662,,,2.75553549939832,0.056167268351384,,,,,,
322,2019-02-25,NYPD (Non-CIP),Alarms,2887,3.33910633875996,124.010391409768,,,595.878420505715,2527.91860062348,2526.70315206096,3.0,106.0,,,230.0,998.0,1564.0,32.2006696686295,7.86446715159912,,,2.0111880845168,0.055651772312666,,,,,,
323,2019-02-25,NYPD (Non-CIP),Disorderly Person/Group/Noise,1532,3.16971279373368,158.479765013055,,,593.601174934726,1959.17297650131,1945.62140992167,3.0,138.0,,,179.5,692.5,1145.0,22.7595300261097,7.25202349869452,,,2.58850087032202,0.052828546562228,,,,,,
324,2019-02-25,NYPD (Non-CIP),Dispute,5057,3.17500494364248,171.346252719003,,,678.636543405181,2387.60253114495,2361.13802649792,3.0,144.0,,,186.0,781.0,1350.0,28.4827664623294,8.45483817810296,,,2.80285412958935,0.052916749060708,,,,,,
325,2019-02-25,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,358,3.17877094972067,165.45251396648,,,253.251396648045,2324.11731843575,942.117318435754,3.0,140.0,,,53.5,1288.5,431.5,34.5144320297952,1.4633147113594,,,2.70456238361266,0.052979515828678,,,,,,
326,2019-02-25,NYPD (Non-CIP),Other Crimes (In Progress),2739,3.15699160277474,151.553121577218,,,355.943775100402,921.324936108069,916.600584154801,3.0,123.0,,,90.0,306.0,595.0,9.42301935012778,3.40651089205306,,,2.47326883290739,0.052616526712912,,,,,,
327,2019-02-25,NYPD (Non-CIP),Past Crime,2881,3.22665741062131,207.294342242277,,,794.666088163832,3608.64734467199,3516.05588337383,3.0,179.0,,,226.0,1621.0,2295.0,46.8996876084693,9.78952909869258,,,3.40112808052759,0.053777623510355,,,,,,
328,2019-02-25,NYPD (Non-CIP),Police Officer/Security Holding Suspect,181,3.03314917127072,99.475138121547,,,346.955801104972,1330.12154696133,1310.33701657459,3.0,83.0,,,113.0,607.0,884.0,16.3860957642726,4.12467771639042,,,1.6073664825046,0.050552486187845,,,,,,
329,2019-02-25,NYPD (Non-CIP),Possible Crimes,7790,3.23222079589217,150.124903722721,,,659.603465982028,2828.43697047497,2714.96521181001,3.0,118.0,,,207.0,1122.0,1604.5,36.1472250748823,8.49130937098845,,,2.44821138211382,0.053870346598203,,,,,,
330,2019-02-25,NYPD (Non-CIP),Vehicle Accident,3685,3.24748982360923,176.769335142469,,,760.227951153324,3522.54382632293,3462.94409769335,3.0,154.0,,,274.0,1856.0,2484.0,46.0385979194934,9.72431026684758,,,2.89203075531434,0.054124830393487,,,,,,
331,2019-02-18,EMS,1. Life Threating Med Emergencies,9529,3.19225522090461,70.5025710987512,76.2375118060657,123.880048186239,153.145030958128,539.063805226152,472.872599433309,3.0,76.0,12.5,36.5,75.0,344.0,424.0,6.43197957113373,1.32587889600168,0.77180186798195,0.122616923776542,1.12290901458705,0.053204253681743,,,,,,
332,2019-02-18,EMS,2. Non-Life Threatening Med Emergencies,12862,3.18488570984295,87.9711553413155,96.755400274711,131.953099893744,185.446198102939,734.811382366661,644.899315814026,3.0,88.0,13.0,39.0,78.0,470.0,535.75,9.15608640439538,1.55436427719898,0.553430000518323,0.180714507852589,1.41459596744933,0.053081428497383,,,,,,
333,2019-02-18,FDNY,1. Structural Fires,282,3.10992907801418,25.741134751773,,,91.9716312056738,285.705673758865,283.265957446809,3.0,15.0,,,7.0,189.0,275.5,3.22890070921986,0.135815602836879,,,0.377186761229314,0.051832151300236,28.8892857142857,82.1642857142857,5.0,48.0,0.08702380952381,0.887916666666667
334,2019-02-18,FDNY,2. Non-Structural Fires,411,3.16058394160584,37.5255474452555,,,105.557177615572,362.172749391727,358.053527980535,3.0,19.0,,,9.0,241.0,337.0,4.27692619626926,0.196999188969992,,,0.572749391727494,0.052676399026764,37.7156862745098,89.0,5.0,43.9999999,0.089011437908497,0.854738562091503
335,2019-02-18,FDNY,3. Medical Emergencies,3432,3.16987179487179,210.824883449883,74.9607432498057,206.176779817405,235.444055944056,530.422785547786,441.979603729604,3.0,118.0,5.0,50.0,6.0,275.0,405.0,4.91631216006216,0.410319541569542,1.7236451048951,0.084863053613054,3.46091686091686,0.052831196581197,,,,,,
336,2019-02-18,FDNY,4. Non-Medical Emergencies,2577,3.16492045013582,100.870003880481,,,165.410942956927,473.503298409003,445.311214590609,3.0,28.0,,,7.0,275.0,390.0,5.13487259086793,0.164965722416246,,,1.62612857327642,0.05274867416893,52.911376224968,107.726033233916,5.0,48.0,0.086386876864082,0.913577616815793
337,2019-02-18,NYPD,1. Critical,837,3.13859020310633,121.743130227001,,,202.137395459976,396.248506571087,373.175627240143,3.0,94.0,,,50.0,133.0,316.0,3.23518518518519,1.33990442054958,,,1.97674233373158,0.052309836718439,,,,,,
338,2019-02-18,NYPD,2. Serious,1944,3.21141975308642,116.006687242798,,,217.730452674897,477.817386831276,461.932098765432,3.0,90.0,,,59.0,176.0,364.0,4.33478223593964,1.69539609053498,,,1.87992112482853,0.05352366255144,,,,,,
339,2019-02-18,NYPD,3. Non-Critical,553,3.17179023508137,166.066907775769,,,394.037974683544,1008.39240506329,1004.97287522604,3.0,138.0,,,101.0,317.0,649.0,10.2392405063291,3.79951778179626,,,2.71491862567812,0.05286317058469,,,,,,
340,2019-02-18,NYPD (Non-CIP),Alarms,2787,3.27305346250449,126.858270541801,,,576.78256189451,2401.42303552207,2401.33871546466,3.0,108.0,,,219.0,987.0,1515.0,30.4106745604593,7.49873818921182,,,2.05975361798828,0.054550891041741,,,,,,
341,2019-02-18,NYPD (Non-CIP),Disorderly Person/Group/Noise,1568,3.15369897959184,161.325892857143,,,545.216836734694,1910.05994897959,1888.73979591837,3.0,143.0,,,164.5,652.0,1136.5,22.7473852040816,6.39818239795918,,,2.63620323129252,0.052561649659864,,,,,,
342,2019-02-18,NYPD (Non-CIP),Dispute,5131,3.15084778795556,172.037224712532,,,594.588189436757,2180.02923406743,2154.16273630871,3.0,142.0,,,162.0,749.0,1272.0,26.4240174105113,7.04251607873709,,,2.81389917494965,0.052514129799259,,,,,,
343,2019-02-18,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,345,3.01159420289855,166.028985507246,,,241.559420289855,2161.77971014493,827.707246376812,3.0,138.0,,,46.0,1227.0,385.0,32.0036714975845,1.25884057971014,,,2.71695652173913,0.050193236714976,,,,,,
344,2019-02-18,NYPD (Non-CIP),Other Crimes (In Progress),2638,3.18119787717968,155.971569370735,,,333.239575435936,874.598180439727,871.453752843063,3.0,131.0,,,86.0,297.0,601.0,9.02264341672985,2.95446676775335,,,2.54650619155926,0.053019964619661,,,,,,
345,2019-02-18,NYPD (Non-CIP),Past Crime,2954,3.18111035883548,209.60595802302,,,685.477995937712,3187.03960731212,3130.01591062965,3.0,178.0,,,185.0,1388.0,1971.5,41.6926935229068,7.93120063191153,,,3.4404141277364,0.053018505980591,,,,,,
346,2019-02-18,NYPD (Non-CIP),Police Officer/Security Holding Suspect,190,3.17894736842105,102.052631578947,,,368.821052631579,1414.32631578947,1412.0,3.0,79.5,,,108.0,628.0,950.5,17.4250877192982,4.44614035087719,,,1.64789473684211,0.052982456140351,,,,,,
347,2019-02-18,NYPD (Non-CIP),Possible Crimes,7509,3.19736316420296,147.710880277001,,,564.526834465308,2458.13277400453,2383.13836729258,3.0,115.0,,,168.0,960.0,1415.0,31.5600989923203,6.94693256980512,,,2.40826785635016,0.053289386070049,,,,,,
